#                  N = 80.00                                       N = 60.00                                       N = 60.00                                       N = 80.00                                       N = 50.00                                       N = 70.00                                       N = 50.00                                       N = 60.00                                       N = 50.00                                       N = 50.00                                       N = 50.00                                       N = 50.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  6.96000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  6.96000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  6.96000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  6.96000000E+00  0.00000000E+00  0.00000000E+00  6.96000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  6.96000000E+00  0.00000000E+00  0.00000000E+00  6.96000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  6.96000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  6.96000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  6.96000000E+00  0.00000000E+00  0.00000000E+00
  7.00000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  7.00000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  7.00000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  7.00000000E+00  0.00000000E+00  0.00000000E+00  7.00000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  7.00000000E+00  0.00000000E+00  0.00000000E+00  7.00000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  7.00000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  7.00000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  7.00000000E+00  0.00000000E+00  0.00000000E+00
  7.04000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  7.04000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  7.04000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  7.04000000E+00  0.00000000E+00  0.00000000E+00  7.04000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  7.04000000E+00  0.00000000E+00  0.00000000E+00  7.04000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  7.04000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  7.04000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  7.04000000E+00  0.00000000E+00  0.00000000E+00
  7.08000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  7.08000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  7.08000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  7.08000000E+00  0.00000000E+00  0.00000000E+00  7.08000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  7.08000000E+00  0.00000000E+00  0.00000000E+00  7.08000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  7.08000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  7.08000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  7.08000000E+00  0.00000000E+00  0.00000000E+00
  7.12000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  7.12000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  7.12000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  7.12000000E+00  0.00000000E+00  0.00000000E+00  7.12000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  7.12000000E+00  0.00000000E+00  0.00000000E+00  7.12000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  7.12000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  7.12000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  7.12000000E+00  0.00000000E+00  0.00000000E+00
  7.16000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  7.16000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  7.16000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  7.16000000E+00  0.00000000E+00  0.00000000E+00  7.16000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  7.16000000E+00  0.00000000E+00  0.00000000E+00  7.16000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  7.16000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  7.16000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  7.16000000E+00  0.00000000E+00  0.00000000E+00
  7.20000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  7.20000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  7.20000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  7.20000000E+00  0.00000000E+00  0.00000000E+00  7.20000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  7.20000000E+00  0.00000000E+00  0.00000000E+00  7.20000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  7.20000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  7.20000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  7.20000000E+00  0.00000000E+00  0.00000000E+00
  7.24000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  7.24000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  7.24000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  7.24000000E+00  0.00000000E+00  0.00000000E+00  7.24000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  7.24000000E+00  0.00000000E+00  0.00000000E+00  7.24000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  7.24000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  7.24000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  7.24000000E+00  0.00000000E+00  0.00000000E+00
  7.28000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  7.28000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  7.28000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  7.28000000E+00  0.00000000E+00  0.00000000E+00  7.28000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  7.28000000E+00  0.00000000E+00  0.00000000E+00  7.28000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  7.28000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  7.28000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  7.28000000E+00  0.00000000E+00  0.00000000E+00
  7.32000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  7.32000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  7.32000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  7.32000000E+00  0.00000000E+00  0.00000000E+00  7.32000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  7.32000000E+00  0.00000000E+00  0.00000000E+00  7.32000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  7.32000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  7.32000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  7.32000000E+00  0.00000000E+00  0.00000000E+00
  7.36000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  7.36000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  7.36000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  7.36000000E+00  0.00000000E+00  0.00000000E+00  7.36000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  7.36000000E+00  0.00000000E+00  0.00000000E+00  7.36000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  7.36000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  7.36000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  7.36000000E+00  0.00000000E+00  0.00000000E+00
  7.40000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  7.40000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  7.40000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  7.40000000E+00  0.00000000E+00  0.00000000E+00  7.40000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  7.40000000E+00  0.00000000E+00  0.00000000E+00  7.40000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  7.40000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  7.40000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  7.40000000E+00  0.00000000E+00  0.00000000E+00
  7.44000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  7.44000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  7.44000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  7.44000000E+00  0.00000000E+00  0.00000000E+00  7.44000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  7.44000000E+00  0.00000000E+00  0.00000000E+00  7.44000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  7.44000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  7.44000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  7.44000000E+00  0.00000000E+00  0.00000000E+00
  7.48000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  7.48000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  7.48000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  7.48000000E+00  0.00000000E+00  0.00000000E+00  7.48000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  7.48000000E+00  0.00000000E+00  0.00000000E+00  7.48000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  7.48000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  7.48000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  7.48000000E+00  0.00000000E+00  0.00000000E+00
  7.52000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  7.52000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  7.52000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  7.52000000E+00  0.00000000E+00  0.00000000E+00  7.52000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  7.52000000E+00  0.00000000E+00  0.00000000E+00  7.52000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  7.52000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  7.52000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  7.52000000E+00  0.00000000E+00  0.00000000E+00
  7.56000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  7.56000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  7.56000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  7.56000000E+00  0.00000000E+00  0.00000000E+00  7.56000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  7.56000000E+00  0.00000000E+00  0.00000000E+00  7.56000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  7.56000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  7.56000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  7.56000000E+00  0.00000000E+00  0.00000000E+00
  7.60000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  7.60000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  7.60000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  7.60000000E+00  0.00000000E+00  0.00000000E+00  7.60000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  7.60000000E+00  0.00000000E+00  0.00000000E+00  7.60000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  7.60000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  7.60000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  7.60000000E+00  0.00000000E+00  0.00000000E+00
  7.64000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  7.64000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  7.64000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  7.64000000E+00  0.00000000E+00  0.00000000E+00  7.64000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  7.64000000E+00  0.00000000E+00  0.00000000E+00  7.64000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  7.64000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  7.64000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  7.64000000E+00  0.00000000E+00  0.00000000E+00
  7.68000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  7.68000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  7.68000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  7.68000000E+00  0.00000000E+00  0.00000000E+00  7.68000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  7.68000000E+00  0.00000000E+00  0.00000000E+00  7.68000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  7.68000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  7.68000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  7.68000000E+00  0.00000000E+00  0.00000000E+00
  7.72000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  7.72000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  7.72000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  7.72000000E+00  0.00000000E+00  0.00000000E+00  7.72000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  7.72000000E+00  0.00000000E+00  0.00000000E+00  7.72000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  7.72000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  7.72000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  7.72000000E+00  0.00000000E+00  0.00000000E+00
  7.76000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  7.76000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  7.76000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  7.76000000E+00  0.00000000E+00  0.00000000E+00  7.76000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  7.76000000E+00  0.00000000E+00  0.00000000E+00  7.76000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  7.76000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  7.76000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  7.76000000E+00  0.00000000E+00  0.00000000E+00
  7.80000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  7.80000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  7.80000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  7.80000000E+00  0.00000000E+00  0.00000000E+00  7.80000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  7.80000000E+00  0.00000000E+00  0.00000000E+00  7.80000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  7.80000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  7.80000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  7.80000000E+00  0.00000000E+00  0.00000000E+00
  7.84000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  7.84000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  7.84000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  7.84000000E+00  0.00000000E+00  0.00000000E+00  7.84000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  7.84000000E+00  0.00000000E+00  0.00000000E+00  7.84000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  7.84000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  7.84000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  7.84000000E+00  0.00000000E+00  0.00000000E+00
