#                  N = 40.00                                       N = 60.00                                       N = 60.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  3.78000000E+00  1.55904167E-02  8.28921768E-05  3.78000000E+00  2.25030280E-02  4.69787655E-05  3.78000000E+00  2.24386030E-02  4.64833327E-05  3.78000000E+00  1.43536754E-02  3.22033634E-05  3.78000000E+00  1.62065794E-02  5.85982252E-05  3.78000000E+00  1.52273236E-02  3.05530581E-05  3.78000000E+00  1.53149120E-02  3.43002637E-05  3.78000000E+00  1.43084614E-02  3.40688213E-05  3.78000000E+00  1.59687604E-02  6.26783392E-05  3.78000000E+00  1.81264161E-02  5.79569108E-05  3.78000000E+00  1.52367126E-02  8.35147330E-05  3.78000000E+00  1.40943855E-02  4.75036307E-05  3.78000000E+00  1.34244234E-02  6.24764612E-05  3.78000000E+00  1.43386188E-02  3.60596893E-05  3.78000000E+00  1.49193284E-02  1.12722318E-04  3.78000000E+00  1.31478032E-02  3.00792732E-05  3.78000000E+00  1.47840787E-02  1.35254215E-04  3.78000000E+00  1.31597051E-02  5.49191917E-05  3.78000000E+00  1.40286237E-02  4.76337583E-05  3.78000000E+00  1.15676663E-02  4.80848510E-05
  3.81000000E+00  1.20703822E-02  6.69395881E-05  3.81000000E+00  1.75700879E-02  3.83088012E-05  3.81000000E+00  1.75526126E-02  3.69108489E-05  3.81000000E+00  1.11271263E-02  2.87363060E-05  3.81000000E+00  1.25510377E-02  4.78847921E-05  3.81000000E+00  1.18232128E-02  2.86282295E-05  3.81000000E+00  1.18601843E-02  2.67430983E-05  3.81000000E+00  1.10587569E-02  3.26734329E-05  3.81000000E+00  1.24071114E-02  5.18329611E-05  3.81000000E+00  1.41295564E-02  5.12659210E-05  3.81000000E+00  1.17886469E-02  6.81704233E-05  3.81000000E+00  1.08951571E-02  4.01200040E-05  3.81000000E+00  1.03775921E-02  5.10146029E-05  3.81000000E+00  1.10692125E-02  2.69013725E-05  3.81000000E+00  1.15634473E-02  8.52160471E-05  3.81000000E+00  1.01534567E-02  2.80365742E-05  3.81000000E+00  1.14913162E-02  1.05188095E-04  3.81000000E+00  1.02107884E-02  4.18217843E-05  3.81000000E+00  1.08709922E-02  3.97899999E-05  3.81000000E+00  8.93181148E-03  4.61673878E-05
  3.84000000E+00  9.17701002E-03  5.56308662E-05  3.84000000E+00  1.34271462E-02  3.34077103E-05  3.84000000E+00  1.33746971E-02  3.38469762E-05  3.84000000E+00  8.41484708E-03  2.38296179E-05  3.84000000E+00  9.53914080E-03  3.93964856E-05  3.84000000E+00  8.98355565E-03  2.64499381E-05  3.84000000E+00  8.96205053E-03  2.51006061E-05  3.84000000E+00  8.39263779E-03  2.34457424E-05  3.84000000E+00  9.42489098E-03  4.28083958E-05  3.84000000E+00  1.07421325E-02  4.06124764E-05  3.84000000E+00  8.93741642E-03  5.05052272E-05  3.84000000E+00  8.26831809E-03  3.26878503E-05  3.84000000E+00  7.86656489E-03  4.10089510E-05  3.84000000E+00  8.40854963E-03  2.35263908E-05  3.84000000E+00  8.76687459E-03  6.85679063E-05  3.84000000E+00  7.67816270E-03  2.43967618E-05  3.84000000E+00  8.71810274E-03  8.06796433E-05  3.84000000E+00  7.69356103E-03  3.35820684E-05  3.84000000E+00  8.20239315E-03  3.09234392E-05  3.84000000E+00  6.74017827E-03  3.35657587E-05
  3.87000000E+00  6.77036953E-03  4.21874318E-05  3.87000000E+00  9.99116878E-03  2.96214211E-05  3.87000000E+00  9.93822697E-03  2.82813840E-05  3.87000000E+00  6.19943456E-03  1.87654253E-05  3.87000000E+00  7.05922845E-03  3.29934798E-05  3.87000000E+00  6.65565798E-03  2.18876166E-05  3.87000000E+00  6.65469443E-03  1.93781798E-05  3.87000000E+00  6.19043834E-03  1.89360902E-05  3.87000000E+00  6.99350506E-03  3.04052196E-05  3.87000000E+00  7.95852641E-03  3.36960577E-05  3.87000000E+00  6.60302967E-03  4.14608273E-05  3.87000000E+00  6.11299707E-03  2.88745078E-05  3.87000000E+00  5.81118457E-03  3.26374453E-05  3.87000000E+00  6.20886765E-03  2.03661709E-05  3.87000000E+00  6.47846602E-03  4.98675814E-05  3.87000000E+00  5.68340372E-03  1.92581453E-05  3.87000000E+00  6.42057745E-03  5.87102581E-05  3.87000000E+00  5.69182158E-03  2.94634367E-05  3.87000000E+00  6.04869587E-03  2.43862886E-05  3.87000000E+00  4.97089939E-03  2.71962580E-05
  3.90000000E+00  4.88817705E-03  3.37308540E-05  3.90000000E+00  7.26562278E-03  2.53427131E-05  3.90000000E+00  7.20177350E-03  2.26490469E-05  3.90000000E+00  4.47260662E-03  1.64835308E-05  3.90000000E+00  5.11785809E-03  2.84678764E-05  3.90000000E+00  4.80043597E-03  1.80841762E-05  3.90000000E+00  4.76050969E-03  1.72249929E-05  3.90000000E+00  4.45898299E-03  1.57070324E-05  3.90000000E+00  5.03585553E-03  2.54106029E-05  3.90000000E+00  5.76502603E-03  2.73558139E-05  3.90000000E+00  4.76399398E-03  2.99990098E-05  3.90000000E+00  4.40792013E-03  2.06034186E-05  3.90000000E+00  4.18971364E-03  2.51112706E-05  3.90000000E+00  4.48506673E-03  1.83262310E-05  3.90000000E+00  4.66676424E-03  3.70516282E-05  3.90000000E+00  4.09405848E-03  1.56326969E-05  3.90000000E+00  4.62338499E-03  4.65696454E-05  3.90000000E+00  4.11336709E-03  2.27049048E-05  3.90000000E+00  4.37602392E-03  1.71272899E-05  3.90000000E+00  3.58499657E-03  2.26235893E-05
  3.93000000E+00  3.41655595E-03  2.31013781E-05  3.93000000E+00  5.14769365E-03  2.07195757E-05  3.93000000E+00  5.11375390E-03  1.76647040E-05  3.93000000E+00  3.14035199E-03  1.30509159E-05  3.93000000E+00  3.60367980E-03  2.32703547E-05  3.93000000E+00  3.34636766E-03  1.51812072E-05  3.93000000E+00  3.34304888E-03  1.40168638E-05  3.93000000E+00  3.11915440E-03  1.48566479E-05  3.93000000E+00  3.53165954E-03  1.74219264E-05  3.93000000E+00  4.06374400E-03  2.11997283E-05  3.93000000E+00  3.34327352E-03  2.49326710E-05  3.93000000E+00  3.08372990E-03  1.65100616E-05  3.93000000E+00  2.93183207E-03  1.98478965E-05  3.93000000E+00  3.15173432E-03  1.35135670E-05  3.93000000E+00  3.28079842E-03  2.82328375E-05  3.93000000E+00  2.86567411E-03  1.13486214E-05  3.93000000E+00  3.25793986E-03  3.29097326E-05  3.93000000E+00  2.87123966E-03  1.64566320E-05  3.93000000E+00  3.07073257E-03  1.59529761E-05  3.93000000E+00  2.49601167E-03  1.41876890E-05
  3.96000000E+00  2.33241234E-03  1.72477657E-05  3.96000000E+00  3.52203548E-03  1.67543201E-05  3.96000000E+00  3.49131574E-03  1.58360003E-05  3.96000000E+00  2.14988146E-03  1.05900429E-05  3.96000000E+00  2.44124947E-03  1.74754875E-05  3.96000000E+00  2.29278318E-03  1.15939847E-05  3.96000000E+00  2.26114653E-03  1.03433996E-05  3.96000000E+00  2.12627399E-03  1.11111814E-05  3.96000000E+00  2.40384027E-03  1.43081456E-05  3.96000000E+00  2.78507563E-03  1.60385868E-05  3.96000000E+00  2.27032503E-03  1.54337609E-05  3.96000000E+00  2.10314685E-03  1.21198165E-05  3.96000000E+00  1.97955359E-03  1.23302299E-05  3.96000000E+00  2.13690699E-03  1.00001655E-05  3.96000000E+00  2.23929630E-03  1.92266561E-05  3.96000000E+00  1.95157800E-03  9.96383381E-06  3.96000000E+00  2.21314764E-03  2.40509447E-05  3.96000000E+00  1.94819356E-03  1.20239283E-05  3.96000000E+00  2.09925530E-03  1.03065198E-05  3.96000000E+00  1.70249470E-03  1.19802480E-05
  3.99000000E+00  1.54685885E-03  1.36635071E-05  3.99000000E+00  2.34291347E-03  1.26262117E-05  3.99000000E+00  2.33057177E-03  1.20247016E-05  3.99000000E+00  1.40468891E-03  8.47669909E-06  3.99000000E+00  1.59538287E-03  1.35366261E-05  3.99000000E+00  1.50833234E-03  9.11882469E-06  3.99000000E+00  1.50577725E-03  8.91482957E-06  3.99000000E+00  1.40455364E-03  7.51258314E-06  3.99000000E+00  1.59187919E-03  9.41804871E-06  3.99000000E+00  1.84581210E-03  1.38500200E-05  3.99000000E+00  1.49765098E-03  1.30023869E-05  3.99000000E+00  1.38181610E-03  7.49566005E-06  3.99000000E+00  1.30751825E-03  1.03577634E-05  3.99000000E+00  1.40792393E-03  9.35489803E-06  3.99000000E+00  1.46147038E-03  1.22386599E-05  3.99000000E+00  1.28276809E-03  7.06636340E-06  3.99000000E+00  1.44727040E-03  1.60880055E-05  3.99000000E+00  1.28136565E-03  9.01792879E-06  3.99000000E+00  1.37220409E-03  9.56607633E-06  3.99000000E+00  1.10776548E-03  7.96024371E-06
  4.02000000E+00  9.76359085E-04  9.79928427E-06  4.02000000E+00  1.49688525E-03  1.03940005E-05  4.02000000E+00  1.48788637E-03  1.00758137E-05  4.02000000E+00  8.91826223E-04  6.12015752E-06  4.02000000E+00  1.02851559E-03  1.07057095E-05  4.02000000E+00  9.62992917E-04  7.20072099E-06  4.02000000E+00  9.49594351E-04  6.69427579E-06  4.02000000E+00  8.91765730E-04  7.13911357E-06  4.02000000E+00  1.00658531E-03  8.33015086E-06  4.02000000E+00  1.17464607E-03  9.57525801E-06  4.02000000E+00  9.66178826E-04  8.06599181E-06  4.02000000E+00  8.77666149E-04  6.43552688E-06  4.02000000E+00  8.33674911E-04  7.26640407E-06  4.02000000E+00  8.91212510E-04  5.87567658E-06  4.02000000E+00  9.42492827E-04  8.97248829E-06  4.02000000E+00  8.20915578E-04  6.25830300E-06  4.02000000E+00  9.28128841E-04  1.20583783E-05  4.02000000E+00  8.20765019E-04  5.71458888E-06  4.02000000E+00  8.78880387E-04  6.70409731E-06  4.02000000E+00  7.10300239E-04  6.27560527E-06
  4.05000000E+00  6.03952160E-04  5.99443518E-06  4.05000000E+00  9.19980920E-04  7.31382795E-06  4.05000000E+00  9.13097684E-04  7.72115594E-06  4.05000000E+00  5.52994503E-04  4.79924172E-06  4.05000000E+00  6.32137547E-04  6.98843338E-06  4.05000000E+00  5.91767573E-04  4.99026851E-06  4.05000000E+00  5.86222935E-04  5.02306555E-06  4.05000000E+00  5.50959719E-04  4.35497062E-06  4.05000000E+00  6.18479997E-04  6.24943255E-06  4.05000000E+00  7.23177772E-04  6.50102332E-06  4.05000000E+00  5.86893081E-04  7.26722805E-06  4.05000000E+00  5.44378229E-04  4.37347363E-06  4.05000000E+00  5.11658279E-04  4.79048668E-06  4.05000000E+00  5.52803049E-04  4.69421184E-06  4.05000000E+00  5.71243117E-04  5.76761941E-06  4.05000000E+00  4.99402651E-04  4.33075231E-06  4.05000000E+00  5.79544339E-04  7.85940874E-06  4.05000000E+00  5.01441161E-04  5.26908938E-06  4.05000000E+00  5.37325517E-04  5.20821608E-06  4.05000000E+00  4.28819407E-04  3.61053954E-06
  4.08000000E+00  3.52254099E-04  5.17843639E-06  4.08000000E+00  5.45123213E-04  5.23214688E-06  4.08000000E+00  5.35218624E-04  5.70108161E-06  4.08000000E+00  3.22615813E-04  3.61886436E-06  4.08000000E+00  3.67124496E-04  6.65083185E-06  4.08000000E+00  3.46349859E-04  3.69880933E-06  4.08000000E+00  3.46180518E-04  3.56901602E-06  4.08000000E+00  3.18413877E-04  3.59910280E-06  4.08000000E+00  3.65476261E-04  4.33003492E-06  4.08000000E+00  4.26185286E-04  4.75613470E-06  4.08000000E+00  3.44602693E-04  4.69937031E-06  4.08000000E+00  3.19907630E-04  3.96849020E-06  4.08000000E+00  3.01676975E-04  3.64700825E-06  4.08000000E+00  3.22342046E-04  3.67156577E-06  4.08000000E+00  3.34333588E-04  4.22758239E-06  4.08000000E+00  2.94209610E-04  3.39086207E-06  4.08000000E+00  3.32086243E-04  4.56491835E-06  4.08000000E+00  2.96724334E-04  3.30716688E-06  4.08000000E+00  3.14806492E-04  3.46927906E-06  4.08000000E+00  2.53550073E-04  2.74271818E-06
  4.11000000E+00  2.00345376E-04  3.42824881E-06  4.11000000E+00  3.10556844E-04  3.66485201E-06  4.11000000E+00  3.04645005E-04  3.80423578E-06  4.11000000E+00  1.82688533E-04  2.31043721E-06  4.11000000E+00  2.07648926E-04  4.30370433E-06  4.11000000E+00  1.99261823E-04  2.68052210E-06  4.11000000E+00  1.94628266E-04  2.47474801E-06  4.11000000E+00  1.81846490E-04  2.67701580E-06  4.11000000E+00  2.04650267E-04  3.11889796E-06  4.11000000E+00  2.40809639E-04  3.75126117E-06  4.11000000E+00  1.96096096E-04  3.52702746E-06  4.11000000E+00  1.79272072E-04  2.36507041E-06  4.11000000E+00  1.68828537E-04  2.53178129E-06  4.11000000E+00  1.83806324E-04  2.49927925E-06  4.11000000E+00  1.91504454E-04  3.19808688E-06  4.11000000E+00  1.62860170E-04  2.31705159E-06  4.11000000E+00  1.87369173E-04  3.13034904E-06  4.11000000E+00  1.68015508E-04  2.30197613E-06  4.11000000E+00  1.78821722E-04  2.51796758E-06  4.11000000E+00  1.44094210E-04  2.04897436E-06
  4.14000000E+00  1.06701540E-04  2.39812037E-06  4.14000000E+00  1.71320153E-04  3.51325909E-06  4.14000000E+00  1.67193449E-04  2.71991951E-06  4.14000000E+00  9.90404359E-05  1.56610368E-06  4.14000000E+00  1.15281947E-04  2.93780954E-06  4.14000000E+00  1.06659121E-04  2.04689599E-06  4.14000000E+00  1.03895542E-04  1.69297623E-06  4.14000000E+00  9.93431647E-05  2.05438730E-06  4.14000000E+00  1.12694848E-04  2.22895312E-06  4.14000000E+00  1.30699382E-04  2.95912834E-06  4.14000000E+00  1.05668394E-04  2.17906268E-06  4.14000000E+00  9.61702630E-05  2.29727607E-06  4.14000000E+00  9.33772549E-05  1.63106802E-06  4.14000000E+00  1.01159379E-04  1.84695581E-06  4.14000000E+00  1.03064739E-04  1.91392100E-06  4.14000000E+00  8.99027689E-05  1.49432179E-06  4.14000000E+00  1.01778213E-04  2.22525783E-06  4.14000000E+00  9.05706542E-05  2.07097593E-06  4.14000000E+00  9.56953488E-05  1.82823254E-06  4.14000000E+00  7.68000605E-05  1.37582833E-06
  4.17000000E+00  5.78974610E-05  2.01330700E-06  4.17000000E+00  8.98184921E-05  2.22676728E-06  4.17000000E+00  8.52605524E-05  2.00473060E-06  4.17000000E+00  5.21238570E-05  1.16383869E-06  4.17000000E+00  5.91080213E-05  1.96444392E-06  4.17000000E+00  5.44711334E-05  1.47099093E-06  4.17000000E+00  5.49017343E-05  1.35809945E-06  4.17000000E+00  5.04546018E-05  1.35155199E-06  4.17000000E+00  5.63858904E-05  1.74585124E-06  4.17000000E+00  6.44828310E-05  1.91011845E-06  4.17000000E+00  5.43846395E-05  1.68423859E-06  4.17000000E+00  5.10710831E-05  1.38043662E-06  4.17000000E+00  4.51224075E-05  1.17809813E-06  4.17000000E+00  5.03252036E-05  1.45664240E-06  4.17000000E+00  5.29145820E-05  1.39787520E-06  4.17000000E+00  4.55429044E-05  1.10341063E-06  4.17000000E+00  5.22968714E-05  1.49849846E-06  4.17000000E+00  4.77551231E-05  1.22960973E-06  4.17000000E+00  5.05875337E-05  1.38255151E-06  4.17000000E+00  3.83243936E-05  8.35299762E-07
  4.20000000E+00  2.79806696E-05  1.33041441E-06  4.20000000E+00  4.43828834E-05  1.37619302E-06  4.20000000E+00  4.04125964E-05  1.24535462E-06  4.20000000E+00  2.46558189E-05  7.80148973E-07  4.20000000E+00  2.53889224E-05  1.27524913E-06  4.20000000E+00  2.60408659E-05  9.85470382E-07  4.20000000E+00  2.64564949E-05  1.12214235E-06  4.20000000E+00  2.43488265E-05  9.24525901E-07  4.20000000E+00  2.58584227E-05  1.19098327E-06  4.20000000E+00  3.20371963E-05  1.27297934E-06  4.20000000E+00  2.54673640E-05  1.03371138E-06  4.20000000E+00  2.43907527E-05  9.18935560E-07  4.20000000E+00  2.20316532E-05  8.06693127E-07  4.20000000E+00  2.38464426E-05  9.24281842E-07  4.20000000E+00  2.40184758E-05  1.09552757E-06  4.20000000E+00  2.27805550E-05  7.01040731E-07  4.20000000E+00  2.60610308E-05  1.01045684E-06  4.20000000E+00  2.23501948E-05  7.78561129E-07  4.20000000E+00  2.26830321E-05  8.29063706E-07  4.20000000E+00  1.89050451E-05  5.99669488E-07
  4.23000000E+00  1.22781937E-05  7.39213537E-07  4.23000000E+00  1.85127823E-05  8.12947647E-07  4.23000000E+00  1.91266625E-05  8.87582285E-07  4.23000000E+00  1.02551447E-05  5.84621559E-07  4.23000000E+00  1.23181757E-05  9.46609162E-07  4.23000000E+00  1.19173416E-05  5.77695651E-07  4.23000000E+00  1.22449907E-05  5.80913565E-07  4.23000000E+00  1.06962705E-05  5.31237484E-07  4.23000000E+00  1.32922819E-05  6.98480034E-07  4.23000000E+00  1.50566252E-05  7.82818518E-07  4.23000000E+00  1.20876511E-05  6.49092325E-07  4.23000000E+00  1.11130366E-05  6.17099031E-07  4.23000000E+00  9.86024621E-06  4.79645299E-07  4.23000000E+00  1.09500969E-05  5.55368782E-07  4.23000000E+00  1.13309105E-05  6.07587516E-07  4.23000000E+00  9.50184572E-06  5.08914500E-07  4.23000000E+00  1.11902203E-05  6.04066826E-07  4.23000000E+00  9.46735496E-06  5.43355079E-07  4.23000000E+00  1.11756714E-05  5.77131043E-07  4.23000000E+00  7.90816384E-06  3.57947636E-07
  4.26000000E+00  5.28975948E-06  5.31232059E-07  4.26000000E+00  9.71838313E-06  6.72873689E-07  4.26000000E+00  7.98303222E-06  5.68681432E-07  4.26000000E+00  4.70408704E-06  3.53939165E-07  4.26000000E+00  4.83654488E-06  5.65454623E-07  4.26000000E+00  4.95259774E-06  4.09401918E-07  4.26000000E+00  4.38677438E-06  3.35501996E-07  4.26000000E+00  4.53876157E-06  3.28065445E-07  4.26000000E+00  5.27371918E-06  4.44003848E-07  4.26000000E+00  6.64558370E-06  4.91531220E-07  4.26000000E+00  4.65259445E-06  4.33407131E-07  4.26000000E+00  4.44899021E-06  3.31058449E-07  4.26000000E+00  4.46138367E-06  3.09872805E-07  4.26000000E+00  5.59149840E-06  4.51931201E-07  4.26000000E+00  5.06114850E-06  3.93106544E-07  4.26000000E+00  4.16989863E-06  3.42998144E-07  4.26000000E+00  4.87193153E-06  4.18443171E-07  4.26000000E+00  4.35539925E-06  3.51417723E-07  4.26000000E+00  4.22437213E-06  3.31761761E-07  4.26000000E+00  3.50694770E-06  2.42560674E-07
  4.29000000E+00  2.58773540E-06  3.69533289E-07  4.29000000E+00  3.84661298E-06  3.99088686E-07  4.29000000E+00  2.99533070E-06  3.32991240E-07  4.29000000E+00  1.63224432E-06  1.92026367E-07  4.29000000E+00  2.52802539E-06  4.60758073E-07  4.29000000E+00  2.34036345E-06  2.48208796E-07  4.29000000E+00  2.04114484E-06  2.26035302E-07  4.29000000E+00  1.96288924E-06  2.71109775E-07  4.29000000E+00  1.82052699E-06  2.27384579E-07  4.29000000E+00  1.74482629E-06  2.27613375E-07  4.29000000E+00  2.04679727E-06  2.43546227E-07  4.29000000E+00  1.82404406E-06  2.26407881E-07  4.29000000E+00  1.57431332E-06  1.90310981E-07  4.29000000E+00  2.09581012E-06  2.28217438E-07  4.29000000E+00  2.14914502E-06  3.14953719E-07  4.29000000E+00  1.71517900E-06  2.10857970E-07  4.29000000E+00  1.86016349E-06  2.67047263E-07  4.29000000E+00  1.32610622E-06  1.77480205E-07  4.29000000E+00  2.03225533E-06  2.63766249E-07  4.29000000E+00  1.28641188E-06  1.44939844E-07
  4.32000000E+00  1.12299722E-06  3.25607629E-07  4.32000000E+00  1.46473470E-06  2.85652615E-07  4.32000000E+00  1.20738925E-06  2.25469993E-07  4.32000000E+00  4.29900435E-07  8.38758351E-08  4.32000000E+00  7.04276969E-07  1.76325423E-07  4.32000000E+00  5.67739236E-07  1.18854844E-07  4.32000000E+00  4.95865394E-07  9.78455290E-08  4.32000000E+00  6.75329049E-07  1.14716443E-07  4.32000000E+00  5.25067542E-07  1.13249024E-07  4.32000000E+00  7.94096863E-07  1.62523257E-07  4.32000000E+00  5.96236106E-07  1.41131602E-07  4.32000000E+00  7.63144042E-07  1.36076177E-07  4.32000000E+00  5.76296571E-07  1.15680053E-07  4.32000000E+00  8.18910895E-07  1.40012657E-07  4.32000000E+00  1.08593701E-06  2.02298378E-07  4.32000000E+00  6.78728924E-07  1.22537074E-07  4.32000000E+00  5.88254232E-07  1.31054580E-07  4.32000000E+00  3.84619153E-07  8.56471352E-08  4.32000000E+00  7.80063879E-07  1.69562934E-07  4.32000000E+00  4.95820078E-07  7.82108166E-08
  4.35000000E+00  2.45540713E-07  7.64005556E-08  4.35000000E+00  2.91562930E-07  8.84996128E-08  4.35000000E+00  3.87151083E-07  1.26383330E-07  4.35000000E+00  1.64296881E-07  4.95116174E-08  4.35000000E+00  9.02185877E-08  4.30376907E-08  4.35000000E+00  1.74815872E-07  4.74789686E-08  4.35000000E+00  3.07678436E-07  1.00415228E-07  4.35000000E+00  2.26029219E-07  6.10578472E-08  4.35000000E+00  3.58540450E-07  1.10244485E-07  4.35000000E+00  2.46058306E-07  1.01065579E-07  4.35000000E+00  3.45742376E-07  9.36975799E-08  4.35000000E+00  1.46214825E-07  5.38923172E-08  4.35000000E+00  1.26650539E-07  4.48934266E-08  4.35000000E+00  3.42150627E-07  9.55030982E-08  4.35000000E+00  3.11298272E-07  1.07112332E-07  4.35000000E+00  1.05725166E-07  4.33357280E-08  4.35000000E+00  2.05483877E-07  5.63965069E-08  4.35000000E+00  1.76555747E-07  5.88300051E-08  4.35000000E+00  2.84757592E-07  8.21387194E-08  4.35000000E+00  2.28486081E-07  6.76607502E-08
  4.38000000E+00  4.74616227E-08  2.49359070E-08  4.38000000E+00  9.81095813E-08  3.91258239E-08  4.38000000E+00  1.28936953E-07  5.30302628E-08  4.38000000E+00  4.43492774E-08  3.20609029E-08  4.38000000E+00  4.18421496E-08  3.05214852E-08  4.38000000E+00  6.43943235E-08  4.69866487E-08  4.38000000E+00  6.25003294E-08  3.73510616E-08  4.38000000E+00  3.74919196E-08  2.76399781E-08  4.38000000E+00  5.46307367E-09  3.96442446E-09  4.38000000E+00  6.86604942E-08  4.41293048E-08  4.38000000E+00  2.77054154E-08  1.81419866E-08  4.38000000E+00  6.07884160E-08  3.85886661E-08  4.38000000E+00  5.51545009E-08  2.23005681E-08  4.38000000E+00  9.15574366E-08  4.59121823E-08  4.38000000E+00  3.15152139E-08  1.58296868E-08  4.38000000E+00  1.56015206E-08  1.31752744E-08  4.38000000E+00  2.33401059E-08  1.76328315E-08  4.38000000E+00  4.69489827E-08  3.66637398E-08  4.38000000E+00  1.16997398E-07  5.72393276E-08  4.38000000E+00  4.94904918E-08  2.78046256E-08
  4.41000000E+00  0.00000000E+00  0.00000000E+00  4.41000000E+00  1.13370253E-08  1.14441151E-08  4.41000000E+00  0.00000000E+00  0.00000000E+00  4.41000000E+00  2.59273431E-08  2.61324324E-08  4.41000000E+00  0.00000000E+00  0.00000000E+00  4.41000000E+00  0.00000000E+00  0.00000000E+00  4.41000000E+00  5.65189060E-09  4.95262682E-09  4.41000000E+00  5.08207331E-08  3.36444485E-08  4.41000000E+00  1.53902109E-08  1.41323417E-08  4.41000000E+00  2.97016547E-09  2.97348039E-09  4.41000000E+00  9.10433013E-09  9.26239142E-09  4.41000000E+00  8.38559598E-10  8.42981689E-10  4.41000000E+00  1.54652635E-08  1.21231411E-08  4.41000000E+00  3.87615253E-08  2.61211528E-08  4.41000000E+00  3.90514532E-08  2.92554264E-08  4.41000000E+00  0.00000000E+00  0.00000000E+00  4.41000000E+00  7.66342737E-10  7.68530314E-10  4.41000000E+00  0.00000000E+00  0.00000000E+00  4.41000000E+00  1.90422542E-08  1.36692328E-08  4.41000000E+00  4.56816477E-08  3.16398286E-08
  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  4.94371413E-09  5.00691502E-09  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  5.29014571E-09  5.43116786E-09  4.44000000E+00  2.59922807E-09  2.61500675E-09  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  5.32827527E-09  5.34348519E-09  4.44000000E+00  0.00000000E+00  0.00000000E+00  4.44000000E+00  2.67564236E-09  2.69798292E-09  4.44000000E+00  4.64990030E-09  4.70865423E-09
